x-axis,y-axis,z-axis
"0.5398925","2.2523453","9.566033"
"0.3393781","2.2379801","9.600749"
"0.3393781","2.2379801","9.600749"
"0.320823","2.2547395","9.531916"
"0.320823","2.2547395","9.531916"
"0.3274071","2.3439236","9.698313"
"0.3274071","2.3439236","9.698313"
"0.28072014","2.3540988","9.507974"
"0.28072014","2.3540988","9.507974"
"0.25438392","2.355296","9.609727"
"0.25438392","2.355296","9.609727"
"0.1921347","2.3959973","9.458893"
"0.1921347","2.3959973","9.458893"
"0.23104046","2.3953989","9.752781"
"0.23104046","2.3953989","9.752781"
"0.22445641","2.2218192","9.572617"
"0.22445641","2.2218192","9.572617"
"0.20649989","2.2942438","9.629479"
"0.20649989","2.2942438","9.629479"
"0.1921347","2.280477","9.592369"
"0.1921347","2.280477","9.592369"
"0.19153613","2.2709002","9.540894"
"0.19153613","2.2709002","9.540894"
"0.22924481","2.3349452","9.681553"
"0.22924481","2.3349452","9.681553"
"0.14664486","2.343325","9.573814"
"0.14664486","2.343325","9.573814"
"0.2124854","2.292448","9.706094"
"0.2124854","2.292448","9.706094"
"0.25019407","2.2661119","9.568427"
"0.25019407","2.2661119","9.568427"
"0.25258827","2.3104045","9.677961"
"0.25258827","2.3104045","9.677961"
"0.23104046","2.3139958","9.576208"
"0.23104046","2.3139958","9.576208"
"0.20649989","2.3660698","9.6049385"
"0.20649989","2.3660698","9.6049385"
"0.3561375","2.2397757","9.621698"
"0.3561375","2.2397757","9.621698"
"0.41000703","2.2403743","9.61691"
"0.41000703","2.2403743","9.61691"
"0.3429694","2.2774844","9.572019"
"0.3429694","2.2774844","9.572019"
"0.45789108","2.219425","9.628283"
"0.45789108","2.219425","9.628283"
"0.39624038","2.2403743","9.661801"
"0.39624038","2.2403743","9.661801"
"0.29149407","2.2122424","9.7162695"
"0.29149407","2.2122424","9.7162695"
"0.36631286","2.2134395","9.549872"
"0.36631286","2.2134395","9.549872"
"0.58298814","2.1865046","10.016742"
"0.58298814","2.1865046","10.016742"
"0.44651863","2.2170308","9.701305"
"0.44651863","2.2170308","9.701305"
"0.47165772","2.1745336","9.710283"
"0.47165772","2.1745336","9.710283"
"0.29807812","2.2050598","9.634866"
"0.29807812","2.2050598","9.634866"
"0.2789245","2.211644","9.585785"
"0.2789245","2.211644","9.585785"
"0.09876082","2.2110453","9.725247"
"0.09876082","2.2110453","9.725247"
"0.130484","2.1906946","9.546281"
"0.130484","2.1906946","9.546281"
"0.22685061","2.1697452","9.686341"
"0.22685061","2.1697452","9.686341"
"0.24001873","2.179322","9.655217"
"0.24001873","2.179322","9.655217"
"0.21428105","2.1936872","9.706094"
"0.21428105","2.1936872","9.706094"
"0.2172738","2.1972785","9.644443"
"0.2172738","2.1972785","9.644443"
"0.12988544","2.1308396","9.545682"
"0.12988544","2.1308396","9.545682"
"0.16819267","2.1272483","9.566631"
"0.16819267","2.1272483","9.566631"
"0.3309984","2.1039047","9.627684"
"0.3309984","2.1039047","9.627684"
"0.3453636","2.123657","9.724648"
"0.3453636","2.123657","9.724648"
"0.31483752","2.123657","9.654019"
"0.31483752","2.123657","9.654019"
"0.28072014","2.1057005","9.642648"
"0.28072014","2.1057005","9.642648"
"0.2896984","2.1398177","9.541492"
"0.2896984","2.1398177","9.541492"
"0.30645782","2.1643584","9.745"
"0.30645782","2.1643584","9.745"
"0.2837129","2.1308396","9.660006"
"0.2837129","2.1308396","9.660006"
"0.18315643","2.1577742","9.844358"
"0.18315643","2.1577742","9.844358"
"0.2741361","2.1086931","9.651027"
"0.2741361","2.1086931","9.651027"
"0.22445641","2.1619642","9.674371"
"0.22445641","2.1619642","9.674371"
"0.14724341","2.2290018","9.625289"
"0.14724341","2.2290018","9.625289"
"0.14425065","2.1613655","9.579201"
"0.14425065","2.1613655","9.579201"
"0.091578215","2.2379801","9.868899"
"0.091578215","2.2379801","9.868899"
"0.14604631","2.2373815","9.509769"
"0.14604631","2.2373815","9.509769"
"0.35434186","2.3439236","9.57142"
"0.35434186","2.3439236","9.57142"
"0.25617957","2.2882583","9.73662"
"0.25617957","2.2882583","9.73662"
