x-axis,y-axis,z-axis
"0.042569008","0.1521842","-0.03299098"
"0.035545122","0.13877495","-0.022348728"
"0.037162744","0.11548971","-0.020433124"
"0.037162744","0.11548971","-0.020433124"
"0.03930822","0.09324315","-0.0118767535"
"0.03930822","0.09324315","-0.0118767535"
"0.03783193","0.08119272","-0.008011488"
"0.03783193","0.08119272","-0.008011488"
"0.03814081","0.071765214","-0.0059835003"
"0.03814081","0.071765214","-0.0059835003"
"0.040090676","0.07443978","-0.002019815"
"0.040090676","0.07443978","-0.002019815"
"0.009510966","0.049973797","-0.007149823"
"0.009510966","0.049973797","-0.007149823"
"0.012717054","0.04210749","-0.008486844"
"0.012717054","0.04210749","-0.008486844"
"0.013792009","0.03453737","-0.010194995"
"0.013792009","0.03453737","-0.010194995"
"0.018483182","0.026778517","-0.011348672"
"0.018483182","0.026778517","-0.011348672"
"0.018617757","0.030362306","-0.012484458"
"0.018617757","0.030362306","-0.012484458"
"0.016596965","0.039827533","-0.009987567"
"0.016596965","0.039827533","-0.009987567"
"0.0132775735","0.030584956","-0.014801094"
"0.0132775735","0.030584956","-0.014801094"
"0.012324819","0.01914684","-0.01375648"
"0.012324819","0.01914684","-0.01375648"
"0.016458051","0.018935837","-0.014410704"
"0.016458051","0.018935837","-0.014410704"
"0.021041706","0.015787205","-0.014721239"
"0.021041706","0.015787205","-0.014721239"
"0.017897591","0.01922796","-0.013905442"
"0.017897591","0.01922796","-0.013905442"
"0.010486863","0.006442877","-0.015806943"
"0.010486863","0.006442877","-0.015806943"
"0.018393207","-0.015491667","-0.022010736"
"0.018393207","-0.015491667","-0.022010736"
"0.019184312","-0.02111998","-0.023568248"
"0.019184312","-0.02111998","-0.023568248"
"0.02130711","-0.014980379","-0.02140874"
"0.02130711","-0.014980379","-0.02140874"
"0.024495265","-0.010281542","-0.023299497"
"0.024495265","-0.010281542","-0.023299497"
"0.017254917","-0.0060967836","-0.019278131"
"0.017254917","-0.0060967836","-0.019278131"
"0.016783765","-0.0033875117","-0.013294056"
"0.016783765","-0.0033875117","-0.013294056"
"0.018748136","-0.0069669103","-0.012763695"
"0.018748136","-0.0069669103","-0.012763695"
"0.019468255","-0.0036579228","-0.017660532"
"0.019468255","-0.0036579228","-0.017660532"
"0.01834159","0.013675574","-0.017533947"
"0.01834159","0.013675574","-0.017533947"
"0.019355863","0.021795556","-0.015517073"
"0.019355863","0.021795556","-0.015517073"
"0.026765477","0.027865851","-0.009859517"
"0.026765477","0.027865851","-0.009859517"
"0.021412382","0.023995442","-0.009590374"
"0.021412382","0.023995442","-0.009590374"
"0.01649137","0.041757926","-0.0061823837"
"0.01649137","0.041757926","-0.0061823837"
"0.0053178305","0.02744668","-0.014311089"
"0.0053178305","0.02744668","-0.014311089"
"0.008085474","0.0149334585","-0.014003011"
"0.008085474","0.0149334585","-0.014003011"
"0.014343645","0.015565132","-0.012692324"
"0.014343645","0.015565132","-0.012692324"
"0.017221734","0.013729176","-0.012495155"
"0.017221734","0.013729176","-0.012495155"
"0.013351697","0.016517311","-0.010208969"
"0.013351697","0.016517311","-0.010208969"
"0.008340062","0.022791877","-0.009444245"
"0.008340062","0.022791877","-0.009444245"
"0.0022023036","0.00759125","-0.008406776"
"0.0022023036","0.00759125","-0.008406776"
"0.011978405","-0.0058463216","-0.016090602"
"0.011978405","-0.0058463216","-0.016090602"
"0.011924018","-0.0051027476","-0.017342227"
"0.011924018","-0.0051027476","-0.017342227"
"0.011924018","0.004005913","-0.015789388"
"0.011924018","0.004005913","-0.015789388"
"0.014647496","0.008951546","-0.01390858"
"0.014647496","0.008951546","-0.01390858"
"0.022785937","0.004607097","-0.013468159"
"0.022785937","0.004607097","-0.013468159"
"0.023975566","0.0047499025","-0.015031428"
"0.023975566","0.0047499025","-0.015031428"
"0.022160282","0.004012767","-0.017346269"
"0.022160282","0.004012767","-0.017346269"
"0.023687888","0.013213931","-0.0128127895"
"0.023687888","0.013213931","-0.0128127895"
"0.02448428","0.01631796","-0.011740147"
"0.02448428","0.01631796","-0.011740147"
"0.024695706","0.016885579","-0.005986597"
"0.024695706","0.016885579","-0.005986597"
"0.02635476","0.01968097","-0.0035122074"
"0.02635476","0.01968097","-0.0035122074"
"0.023637949","0.0068052844","-0.0047253715"
"0.023637949","0.0068052844","-0.0047253715"
"0.016994754","-0.0024310385","-0.0054830573"
"0.016994754","-0.0024310385","-0.0054830573"
"0.017639857","0.003376295","-0.007791966"
"0.017639857","0.003376295","-0.007791966"
"0.019645857","0.0031267263","-0.008574869"
"0.019645857","0.0031267263","-0.008574869"
"0.0129497","0.008248197","-0.0064342045"
