x-axis,y-axis,z-axis
"0.017027602","0.0010642251","-0.012770702"
"0.016814757","-0.0025541405","-0.0119193215"
"0.020901382","-0.010344269","-0.019964864"
"0.020901382","-0.010344269","-0.019964864"
"0.015231189","-0.008701106","-0.018313186"
"0.015231189","-0.008701106","-0.018313186"
"0.016441852","0.0028299869","-0.017417535"
"0.016441852","0.0028299869","-0.017417535"
"0.017836073","5.6122936E-4","-0.017765237"
"0.017836073","5.6122936E-4","-0.017765237"
"0.016610155","4.489835E-4","-0.019533316"
"0.016610155","4.489835E-4","-0.019533316"
"0.0058385474","0.009298678","-0.018180793"
"0.0058385474","0.009298678","-0.018180793"
"0.009779118","0.0044591115","-0.01773731"
"0.009779118","0.0044591115","-0.01773731"
"0.014634336","0.0042058243","-0.01773731"
"0.014634336","0.0042058243","-0.01773731"
"0.010217553","0.0010233641","-0.017808214"
"0.010217553","0.0010233641","-0.017808214"
"0.010941028","0.0035856767","-0.01850347"
"0.010941028","0.0035856767","-0.01850347"
"0.0136482585","-9.6266915E-4","-0.019698214"
"0.0136482585","-9.6266915E-4","-0.019698214"
"0.0136482585","7.1977987E-4","-0.019376937"
"0.0136482585","7.1977987E-4","-0.019376937"
"0.020283788","-0.019005919","-0.01848138"
"0.020283788","-0.019005919","-0.01848138"
"0.020283788","-0.014779045","-0.02053192"
"0.020283788","-0.014779045","-0.02053192"
"0.018142635","-0.028212303","-0.024726493"
"0.018142635","-0.028212303","-0.024726493"
"0.02089946","-0.027465278","-0.022973869"
"0.02089946","-0.027465278","-0.022973869"
"0.020763624","-0.021333687","-0.02327453"
"0.020763624","-0.021333687","-0.02327453"
"0.018100813","-0.021333687","-0.02223799"
"0.018100813","-0.021333687","-0.02223799"
"0.01575772","-0.017705485","-0.01779039"
"0.01575772","-0.017705485","-0.01779039"
"0.016437387","-0.015867148","-0.011678172"
"0.016437387","-0.015867148","-0.011678172"
"0.012724221","-0.0048184525","-0.008278313"
"0.012724221","-0.0048184525","-0.008278313"
"0.010605067","-0.004493297","-0.0085382555"
"0.010605067","-0.004493297","-0.0085382555"
"0.011889574","-0.010405679","-0.010661815"
"0.011889574","-0.010405679","-0.010661815"
"0.013555715","-0.014284204","-0.014701959"
"0.013555715","-0.014284204","-0.014701959"
"0.009780347","-0.008447533","-0.014315707"
"0.009780347","-0.008447533","-0.014315707"
"0.016550925","-0.0046295756","-0.01421955"
"0.016550925","-0.0046295756","-0.01421955"
"0.01962609","-0.016048672","-0.014781161"
"0.01962609","-0.016048672","-0.014781161"
"0.015913717","-0.010710488","-0.016294675"
"0.015913717","-0.010710488","-0.016294675"
"0.016562184","-0.009632615","-0.016228415"
