x-axis,y-axis,z-axis
"-0.22565351","3.6553473","9.028535"
"-0.1945289","3.7002387","9.1829605"
"-0.1945289","3.7002387","9.1829605"
"-0.14544775","3.6924577","9.270349"
"-0.14544775","3.6924577","9.270349"
"-0.078410104","3.7223852","9.185953"
"-0.078410104","3.7223852","9.185953"
"-0.15083471","3.6541502","9.223662"
"-0.15083471","3.6541502","9.223662"
"-0.089782566","3.6774938","9.209895"
"-0.089782566","3.6774938","9.209895"
"-0.077811554","3.7068229","9.11712"
"-0.077811554","3.7068229","9.11712"
"-0.046088383","3.6469676","9.238028"
"-0.046088383","3.6469676","9.238028"
"-0.108936176","3.6499605","9.116522"
"-0.108936176","3.6499605","9.116522"
"-0.11611878","3.6619315","9.100361"
"-0.11611878","3.6619315","9.100361"
"-0.05805939","3.675698","9.197925"
"-0.05805939","3.675698","9.197925"
"-0.08439561","3.7056258","9.1829605"
"-0.08439561","3.7056258","9.1829605"
"-0.079008654","3.643975","9.123704"
"-0.079008654","3.643975","9.123704"
"-0.06344634","3.663727","9.234436"
"-0.06344634","3.663727","9.234436"
"-0.010773907","3.6469676","9.244612"
"-0.010773907","3.6469676","9.244612"
"-0.10354923","3.596091","8.982447"
"-0.10354923","3.596091","8.982447"
"-0.038307227","3.6206315","9.187749"
"-0.038307227","3.6206315","9.187749"
"-0.04309563","3.6236243","9.081805"
"-0.04309563","3.6236243","9.081805"
"-0.040102877","3.6499605","9.102157"
"-0.040102877","3.6499605","9.102157"
"0.030526072","3.7163997","9.2494"
"0.030526072","3.7163997","9.2494"
"-0.032920275","3.645172","9.225458"
"-0.032920275","3.645172","9.225458"
"-0.077811554","3.6110547","9.234436"
"-0.077811554","3.6110547","9.234436"
"-0.11851298","3.58412","9.153033"
"-0.11851298","3.58412","9.153033"
"-0.1436521","3.5913026","9.108741"
"-0.1436521","3.5913026","9.108741"
"-0.12030864","3.5685577","9.179369"
"-0.12030864","3.5685577","9.179369"
"-0.22984336","3.5661635","9.127894"
"-0.22984336","3.5661635","9.127894"
"-0.09696517","3.5883098","9.257779"
"-0.09696517","3.5883098","9.257779"
"-0.12449849","3.5966895","9.258378"
"-0.12449849","3.5966895","9.258378"
"-0.19752164","3.5954924","9.021951"
"-0.19752164","3.5954924","9.021951"
"-0.04070143","3.6296098","9.221867"
"-0.04070143","3.6296098","9.221867"
"0.0053869537","3.6403837","9.196728"
"0.0053869537","3.6403837","9.196728"
"0.017357962","3.6529531","9.1751795"
"0.017357962","3.6529531","9.1751795"
"-0.0","3.614646","9.114127"
"-0.0","3.614646","9.114127"
"-0.17357962","3.6134489","9.144054"
"-0.17357962","3.6134489","9.144054"
"-0.02633622","3.591901","9.270349"
"-0.02633622","3.591901","9.270349"
"-0.08559271","3.6709096","9.464878"
"-0.08559271","3.6709096","9.464878"
"-0.09995792","3.6014779","9.0476885"
"-0.09995792","3.6014779","9.0476885"
"-0.26874915","3.6218286","9.111135"
"-0.26874915","3.6218286","9.111135"
"-0.76315176","3.715801","9.241618"
"-0.76315176","3.715801","9.241618"
"-0.7230489","3.7253778","9.845556"
"-0.7230489","3.7253778","9.845556"
"-0.219668","3.5290532","9.081805"
"-0.219668","3.5290532","9.081805"
"0.45609543","3.4452562","8.883087"
"0.45609543","3.4452562","8.883087"
"0.27712885","3.5164838","9.24102"
"0.27712885","3.5164838","9.24102"
"0.12988544","3.5063083","9.272743"
"0.12988544","3.5063083","9.272743"
"0.11312603","3.4853592","9.14226"
"0.11312603","3.4853592","9.14226"
"0.2717419","3.494936","9.130887"
"0.2717419","3.494936","9.130887"
"0.04369418","3.4805708","9.115324"
"0.04369418","3.4805708","9.115324"
"0.08080431","3.4703953","9.221268"
"0.08080431","3.4703953","9.221268"
"-0.08619126","3.496133","9.259575"
"-0.08619126","3.496133","9.259575"
"-0.030526072","3.5541923","9.237429"
"-0.030526072","3.5541923","9.237429"
"0.06584055","3.4638114","9.185355"
"0.06584055","3.4638114","9.185355"
"-0.006584055","3.393781","9.285912"
"-0.006584055","3.393781","9.285912"
"0.076614454","3.4278982","9.107543"
"0.076614454","3.4278982","9.107543"
"-5.985504E-4","3.3919852","9.144054"
"-5.985504E-4","3.3919852","9.144054"
"-0.2705448","3.4518404","9.275137"
"-0.2705448","3.4518404","9.275137"
"-0.5770026","3.4584243","9.223662"
"-0.5770026","3.4584243","9.223662"
"-0.9911995","3.691859","9.372103"
"-0.9911995","3.691859","9.372103"
"-0.92296475","3.6014779","9.071032"
"-0.92296475","3.6014779","9.071032"
"-0.79846627","3.390788","9.033921"
"-0.79846627","3.390788","9.033921"
"-0.37349546","3.2555158","9.620501"
"-0.37349546","3.2555158","9.620501"
"0.11971009","3.3435028","9.182362"
"0.11971009","3.3435028","9.182362"
"0.089184016","3.3913867","9.2907"
"0.089184016","3.3913867","9.2907"
"0.08140286","3.369839","9.31105"
"0.08140286","3.369839","9.31105"
"0.17118542","3.365649","9.24102"
"0.17118542","3.365649","9.24102"
"0.1352724","3.4153287","9.188946"
"0.1352724","3.4153287","9.188946"
"0.18555063","3.433884","9.258378"
"0.18555063","3.433884","9.258378"
"0.26156655","3.3877954","9.300277"
"0.26156655","3.3877954","9.300277"
"0.272939","3.489549","8.788516"
"0.272939","3.489549","8.788516"
"0.15382746","3.4219127","9.51336"
"0.15382746","3.4219127","9.51336"
"0.090979666","3.2728736","9.228451"
"0.090979666","3.2728736","9.228451"
"0.024540568","3.2507274","9.36911"
"0.024540568","3.2507274","9.36911"
"0.025737667","3.2441432","9.2907"
"0.025737667","3.2441432","9.2907"
"0.030526072","3.2573113","9.363124"
"0.030526072","3.2573113","9.363124"
"0.038905777","3.2549171","9.382876"
"0.038905777","3.2549171","9.382876"
"0.077811554","3.2034419","9.225458"
"0.077811554","3.2034419","9.225458"
"0.021547815","3.2357635","9.487623"
"0.021547815","3.2357635","9.487623"
"0.12330139","3.1944637","9.345766"
"0.12330139","3.1944637","9.345766"
"0.2112883","3.3512838","9.306861"
"0.2112883","3.3512838","9.306861"
"0.011372458","3.3913867","9.358934"
"0.011372458","3.3913867","9.358934"
