x-axis,y-axis,z-axis
"-0.017027602","0.03511943","-0.042569008"
"-0.0065981955","0.037460726","-0.031926755"
"-0.0029372612","0.02188047","-0.02830839"
"-0.0029372612","0.02188047","-0.02830839"
"0.0019070917","0.020909896","-0.024775162"
"0.0019070917","0.020909896","-0.024775162"
"0.011742234","0.018856367","-0.018330215"
"0.011742234","0.018856367","-0.018330215"
"0.015353449","0.01912915","-0.014025637"
"0.015353449","0.01912915","-0.014025637"
"0.022499321","0.013813404","-0.015051721"
"0.022499321","0.013813404","-0.015051721"
"0.017573766","0.007219513","-0.018852418"
"0.017573766","0.007219513","-0.018852418"
"0.012994787","0.006414145","-0.017210385"
"0.012994787","0.006414145","-0.017210385"
"0.01380135","0.0061955415","-0.016748138"
"0.01380135","0.0061955415","-0.016748138"
"0.0072098696","0.0104904035","-0.009992991"
"0.0072098696","0.0104904035","-0.009992991"
"0.019177133","0.011584998","-0.010761377"
"0.019177133","0.011584998","-0.010761377"
"0.013851791","0.01522766","-0.009673327"
"0.013851791","0.01522766","-0.009673327"
"0.015551178","0.011330748","-0.010931336"
"0.015551178","0.011330748","-0.010931336"
"0.0130794775","0.014385724","-0.01257628"
"0.0130794775","0.014385724","-0.01257628"
"0.030896705","0.007890214","-0.005165588"
"0.030896705","0.007890214","-0.005165588"
"0.032592632","0.050583936","0.022473158"
"0.032592632","0.050583936","0.022473158"
"0.0077694315","0.07622511","0.03330337"
"0.0077694315","0.07622511","0.03330337"
"0.018773401","0.06928105","0.009189403"
"0.018773401","0.06928105","0.009189403"
"0.030130718","-0.016516782","-0.03159912"
"0.030130718","-0.016516782","-0.03159912"
"0.023678884","-0.018321706","-0.026130674"
"0.023678884","-0.018321706","-0.026130674"
"0.022987163","-0.010613309","-0.02090454"
"0.022987163","-0.010613309","-0.02090454"
"0.010301619","0.0042800545","-0.016936477"
"0.010301619","0.0042800545","-0.016936477"
"0.022076221","-0.0033869974","-0.014613407"
"0.022076221","-0.0033869974","-0.014613407"
"0.022076221","0.0019729927","-0.016799007"
"0.022076221","0.0019729927","-0.016799007"
"0.024472019","0.0011527041","-0.015567656"
"0.024472019","0.0011527041","-0.015567656"
"0.020428995","0.0028377688","-0.01522111"
"0.020428995","0.0028377688","-0.01522111"
"0.020174408","-0.0013481505","-0.016008098"
"0.020174408","-0.0013481505","-0.016008098"
"0.009328485","-0.005335421","-0.011529408"
"0.009328485","-0.005335421","-0.011529408"
"0.007462788","0.0065867594","-0.006456541"
"0.007462788","0.0065867594","-0.006456541"
"0.0023518647","0.013996054","-0.008145063"
"0.0023518647","0.013996054","-0.008145063"
"0.0080539975","0.013538139","-0.009283036"
"0.0080539975","0.013538139","-0.009283036"
"0.008145959","0.013597497","-0.009342034"
"0.008145959","0.013597497","-0.009342034"
"0.009070908","0.020243179","-0.009814923"
"0.009070908","0.020243179","-0.009814923"
"-0.0038112157","0.03939465","4.4901788E-4"
"-0.0038112157","0.03939465","4.4901788E-4"
"0.020151135","0.040880904","0.021005182"
"0.020151135","0.040880904","0.021005182"
"0.0039887414","0.06761131","0.027872087"
"0.0039887414","0.06761131","0.027872087"
"-0.004045738","0.08473873","0.026767416"
"-0.004045738","0.08473873","0.026767416"
"-0.0028109003","0.078646086","0.010558836"
"-0.0028109003","0.078646086","0.010558836"
"0.0017953353","0.029925888","-0.0045364783"
"0.0017953353","0.029925888","-0.0045364783"
"-0.0011178722","-0.0037291434","-0.013845744"
"-0.0011178722","-0.0037291434","-0.013845744"
"-0.0011178722","-0.018521003","-0.022995917"
"-0.0011178722","-0.018521003","-0.022995917"
"0.017197529","-0.011198436","-0.026910534"
"0.017197529","-0.011198436","-0.026910534"
"0.019930528","-0.0110872","-0.022166964"
"0.019930528","-0.0110872","-0.022166964"
"0.01998848","-0.01525511","-0.0164565"
"0.01998848","-0.01525511","-0.0164565"
"0.022801826","-0.014545384","-0.015506496"
"0.022801826","-0.014545384","-0.015506496"
"0.01739008","-0.011423462","-0.015810717"
"0.01739008","-0.011423462","-0.015810717"
"0.019871725","-0.0076488545","-0.014777024"
"0.019871725","-0.0076488545","-0.014777024"
"0.015258844","9.048025E-4","-0.014777024"
"0.015258844","9.048025E-4","-0.014777024"
"0.0134841455","0.004555052","-0.01522714"
"0.0134841455","0.004555052","-0.01522714"
"0.011425852","0.0072624073","-0.016438613"
"0.011425852","0.0072624073","-0.016438613"
"0.01957009","-0.006322241","-0.015917875"
"0.01957009","-0.006322241","-0.015917875"
"0.013314776","0.005158769","-0.014011371"
"0.013314776","0.005158769","-0.014011371"
"0.019804157","-0.0022583357","-0.021425659"
"0.019804157","-0.0022583357","-0.021425659"
"0.00967082","-0.010533314","-0.017779062"
"0.00967082","-0.010533314","-0.017779062"
"0.009439416","-0.009703722","-0.014436095"
"0.009439416","-0.009703722","-0.014436095"
"0.0075515327","0.0013893589","-0.017082848"
"0.0075515327","0.0013893589","-0.017082848"
"0.0022100157","0.005368388","-0.016007572"
