x-axis,y-axis,z-axis
"0.03299098","-0.0021284502","0.019156054"
"0.024690025","0.012940978","0.030777391"
"0.035928242","-0.0028436098","0.021429237"
"0.035928242","-0.0028436098","0.021429237"
"0.060456507","0.003897618","0.01927184"
"0.060456507","0.003897618","0.01927184"
"0.057091847","0.021209922","0.012650486"
"0.057091847","0.021209922","0.012650486"
"0.06057263","0.033782694","0.0075662485"
"0.06057263","0.033782694","0.0075662485"
"0.030153435","0.012339849","-0.0045892526"
"0.030153435","0.012339849","-0.0045892526"
"0.025186973","0.0015709233","-0.0051613175"
"0.025186973","0.0015709233","-0.0051613175"
"0.029301913","0.0046622595","-0.0075345743"
"0.029301913","0.0046622595","-0.0075345743"
"0.032381024","0.012882143","-0.0075345743"
"0.032381024","0.012882143","-0.0075345743"
"0.028246114","0.01392408","-0.0066661946"
"0.028246114","0.01392408","-0.0066661946"
"0.015998695","0.0028383078","-0.0095898565"
"0.015998695","0.0028383078","-0.0095898565"
"0.016630167","-0.004540395","-0.023635263"
"0.016630167","-0.004540395","-0.023635263"
"0.035440017","-0.037900366","-0.04423677"
"0.035440017","-0.037900366","-0.04423677"
"0.036440123","-0.044793755","-0.04581882"
"0.036440123","-0.044793755","-0.04581882"
"0.03745305","-0.040730443","-0.045381702"
"0.03745305","-0.040730443","-0.045381702"
"0.0340065","-0.03662841","-0.041626487"
"0.0340065","-0.03662841","-0.041626487"
"0.016775792","-0.019086167","-0.008611166"
"0.016775792","-0.019086167","-0.008611166"
"0.02470142","-0.004200992","-0.003909102"
"0.02470142","-0.004200992","-0.003909102"
"0.0125244055","-0.004850709","0.002619534"
"0.0125244055","-0.004850709","0.002619534"
"0.013637889","0.005271769","0.0010314021"
"0.013637889","0.005271769","0.0010314021"
"0.014741522","0.00400457","-0.0013033286"
"0.014741522","0.00400457","-0.0013033286"
"0.013921669","0.02917075","-6.169728E-4"
"0.013921669","0.02917075","-6.169728E-4"
"0.016458461","0.01652556","-0.01496704"
"0.016458461","0.01652556","-0.01496704"
"0.01870074","0.0083250115","-0.013889237"
"0.01870074","0.0083250115","-0.013889237"
"0.018791802","0.005595784","-0.012601305"
"0.018791802","0.005595784","-0.012601305"
"0.017161893","0.010436288","-0.013060874"
"0.017161893","0.010436288","-0.013060874"
"0.0164965","0.0089875655","-0.011938615"
